fixtureID,timestamp,home_team_id,home_team_name,home_goals,away_goals,away_team_id,away_team_name
1047491,1693654200,746,Sunderland,5,0,41,Southampton
1047492,1693654200,76,Swansea,1,2,56,Bristol City
1047493,1693663200,60,West Brom,1,2,37,Huddersfield
1047494,1694803500,64,Hull City,1,1,1346,Coventry
1047495,1694872800,67,Blackburn,2,1,70,Middlesbrough
1047496,1694872800,56,Bristol City,0,0,60,West Brom
1047497,1694889900,43,Cardiff,2,0,76,Swansea
1047498,1694872800,37,Huddersfield,2,0,73,Rotherham
1047499,1694948400,58,Millwall,0,3,63,Leeds
1047500,1694872800,71,Norwich,1,0,75,Stoke City
1047501,1694872800,59,Preston,2,1,1357,Plymouth
1047502,1694872800,72,QPR,1,3,746,Sunderland
1047503,1694872800,74,Sheffield Wednesday,0,1,57,Ipswich
1047504,1694804400,41,Southampton,1,4,46,Leicester
1047505,1694872800,38,Watford,2,0,54,Birmingham
1047506,1695149100,56,Bristol City,4,1,1357,Plymouth
1047507,1695149100,43,Cardiff,3,2,1346,Coventry
1047508,1695149100,59,Preston,2,1,54,Birmingham
1047509,1695149100,72,QPR,1,1,76,Swansea
1047510,1695150000,74,Sheffield Wednesday,1,1,70,Middlesbrough
1047511,1695149100,41,Southampton,0,1,57,Ipswich
1047512,1695235500,67,Blackburn,1,3,746,Sunderland
1047513,1695235500,37,Huddersfield,2,2,75,Stoke City
1047514,1695235500,64,Hull City,0,0,63,Leeds
1047515,1695235500,58,Millwall,3,0,73,Rotherham
1047516,1695236400,71,Norwich,0,2,46,Leicester
1047517,1695235500,38,Watford,2,2,60,West Brom
1047518,1695409200,54,Birmingham,0,0,72,QPR
1047519,1695668400,1346,Coventry,1,1,37,Huddersfield
1047520,1695477600,57,Ipswich,4,3,67,Blackburn
1047521,1695477600,63,Leeds,3,0,38,Watford
1047522,1695477600,46,Leicester,1,0,56,Bristol City
1047523,1695477600,70,Middlesbrough,2,1,41,Southampton
1047524,1695477600,1357,Plymouth,6,2,71,Norwich
1047525,1695477600,73,Rotherham,1,1,59,Preston
1047526,1695553200,75,Stoke City,1,3,64,Hull City
1047527,1695564000,746,Sunderland,0,1,43,Cardiff
1047528,1695477600,76,Swansea,3,0,74,Sheffield Wednesday
1047529,1695477600,60,West Brom,0,0,58,Millwall
1047530,1696158000,67,Blackburn,1,4,46,Leicester
1047531,1696082400,56,Bristol City,2,3,75,Stoke City
1047532,1696082400,43,Cardiff,2,0,73,Rotherham
1047533,1696082400,37,Huddersfield,1,1,57,Ipswich
1047534,1696082400,64,Hull City,1,1,1357,Plymouth
1047535,1696082400,58,Millwall,0,3,76,Swansea
1047536,1696082400,71,Norwich,2,0,54,Birmingham
1047537,1696082400,59,Preston,0,4,60,West Brom
1047538,1696082400,72,QPR,1,3,1346,Coventry
1047539,1696014000,74,Sheffield Wednesday,0,3,746,Sunderland
1047540,1696073400,41,Southampton,3,1,63,Leeds
1047541,1696082400,38,Watford,2,3,70,Middlesbrough
1047542,1696358700,54,Birmingham,4,1,37,Huddersfield
1047543,1696358700,57,Ipswich,3,0,64,Hull City
1047544,1696358700,70,Middlesbrough,2,0,43,Cardiff
1047545,1696358700,1357,Plymouth,0,2,58,Millwall
1047546,1696359600,75,Stoke City,0,1,41,Southampton
1047547,1696359600,60,West Brom,1,0,74,Sheffield Wednesday
1047548,1696445100,1346,Coventry,1,0,67,Blackburn
1047549,1696445100,63,Leeds,1,0,72,QPR
1047550,1696445100,46,Leicester,3,0,59,Preston
1047551,1696446000,73,Rotherham,1,2,56,Bristol City
1047552,1696445100,746,Sunderland,2,0,38,Watford
1047553,1696445100,76,Swansea,2,1,71,Norwich
1047554,1696618800,54,Birmingham,3,1,60,West Brom
1047555,1696687200,1346,Coventry,1,1,71,Norwich
1047556,1696687200,57,Ipswich,4,2,59,Preston
1047557,1696687200,63,Leeds,2,1,56,Bristol City
1047558,1696687200,46,Leicester,2,0,75,Stoke City
1047559,1696687200,58,Millwall,2,2,64,Hull City
1047560,1696687200,1357,Plymouth,1,3,76,Swansea
1047561,1696687200,72,QPR,0,4,67,Blackburn
1047562,1696687200,74,Sheffield Wednesday,0,0,37,Huddersfield
1047563,1696687200,41,Southampton,1,1,73,Rotherham
1047564,1696678200,746,Sunderland,0,4,70,Middlesbrough
1047565,1697896800,67,Blackburn,1,0,43,Cardiff
1047566,1697896800,56,Bristol City,1,0,1346,Coventry
1047567,1697896800,37,Huddersfield,2,1,72,QPR
1047568,1697896800,64,Hull City,1,2,41,Southampton
1047569,1697896800,70,Middlesbrough,1,0,54,Birmingham
1047570,1697896800,71,Norwich,2,3,63,Leeds
1047571,1697887800,59,Preston,1,1,58,Millwall
1047572,1699387200,73,Rotherham,2,2,57,Ipswich
1047573,1697896800,75,Stoke City,2,1,746,Sunderland
1047574,1697896800,76,Swansea,1,3,46,Leicester
1047575,1697896800,38,Watford,1,0,74,Sheffield Wednesday
1047576,1697896800,60,West Brom,0,0,1357,Plymouth
1047577,1698173100,37,Huddersfield,0,4,43,Cardiff
1047578,1698174000,46,Leicester,1,0,746,Sunderland
1047579,1698173100,58,Millwall,1,2,67,Blackburn
1047580,1698173100,71,Norwich,1,2,70,Middlesbrough
1047581,1698173100,76,Swansea,0,1,38,Watford
1047582,1698174000,60,West Brom,2,0,72,QPR
1047583,1698259500,54,Birmingham,0,2,64,Hull City
1047584,1698259500,56,Bristol City,0,1,57,Ipswich
1047585,1698259500,1357,Plymouth,3,0,74,Sheffield Wednesday
1047586,1698259500,59,Preston,2,2,41,Southampton
1047587,1698259500,73,Rotherham,2,0,1346,Coventry
1047588,1698260400,75,Stoke City,1,0,63,Leeds
1047589,1698492600,63,Leeds,4,1,37,Huddersfield
1047590,1698501600,67,Blackburn,0,1,76,Swansea
1047591,1698501600,43,Cardiff,2,0,56,Bristol City
1047592,1698696000,1346,Coventry,0,2,60,West Brom
1047593,1698501600,64,Hull City,1,0,59,Preston
1047594,1698501600,57,Ipswich,3,2,1357,Plymouth
1047595,1698501600,70,Middlesbrough,0,2,75,Stoke City
1047596,1698501600,72,QPR,1,2,46,Leicester
1047597,1698584400,74,Sheffield Wednesday,2,0,73,Rotherham
1047598,1698492600,41,Southampton,3,1,54,Birmingham
1047599,1698501600,746,Sunderland,3,1,71,Norwich
1047600,1698501600,38,Watford,2,2,58,Millwall
1047601,1699110000,54,Birmingham,2,2,57,Ipswich
1047602,1699110000,56,Bristol City,1,0,74,Sheffield Wednesday
1047603,1699110000,37,Huddersfield,0,0,38,Watford
1047604,1699041600,46,Leicester,0,1,63,Leeds
1047605,1699110000,58,Millwall,0,1,41,Southampton
1047606,1699185600,71,Norwich,1,3,67,Blackburn
1047607,1699110000,1357,Plymouth,3,3,70,Middlesbrough
1047608,1699110000,59,Preston,3,2,1346,Coventry
1047609,1699110000,73,Rotherham,1,1,72,QPR
1047610,1699110000,75,Stoke City,0,0,43,Cardiff
1047611,1699110000,76,Swansea,0,0,746,Sunderland
1047612,1699110000,60,West Brom,3,1,64,Hull City
1047613,1699646400,67,Blackburn,1,2,59,Preston
1047614,1699714800,43,Cardiff,2,3,71,Norwich
1047615,1699714800,1346,Coventry,0,0,75,Stoke City
1047616,1699714800,64,Hull City,1,0,37,Huddersfield
1047617,1699714800,57,Ipswich,3,2,76,Swansea
1047618,1699714800,63,Leeds,2,1,1357,Plymouth
1047619,1699714800,70,Middlesbrough,1,0,46,Leicester
1047620,1699714800,72,QPR,0,0,56,Bristol City
1047621,1699714800,74,Sheffield Wednesday,0,4,58,Millwall
1047622,1699714800,41,Southampton,2,1,60,West Brom
1047623,1699705800,746,Sunderland,3,1,54,Birmingham
1047624,1699714800,38,Watford,5,0,73,Rotherham
1052667,1696687200,43,Cardiff,1,1,38,Watford
