fixtureID,timestamp,home_team_id,home_team_name,home_goals,away_goals,away_team_id,away_team_name
881005,1672057800,746,Sunderland,2,1,67,Blackburn
881006,1672056000,38,Watford,0,2,58,Millwall
881007,1672429500,54,Birmingham,0,1,64,Hull City
881008,1672343100,67,Blackburn,1,2,70,Middlesbrough
881009,1672344900,1356,Blackpool,1,2,62,Sheffield Utd
881010,1672343100,1346,Coventry,0,0,43,Cardiff
881011,1672343100,37,Huddersfield,2,0,73,Rotherham
881012,1672343100,58,Millwall,0,0,56,Bristol City
881013,1672429500,71,Norwich,1,1,53,Reading
881014,1672336800,72,QPR,0,3,1359,Luton
881015,1672429500,76,Swansea,4,0,38,Watford
881016,1672343100,61,Wigan,1,4,746,Sunderland
881017,1672429500,75,Stoke City,0,1,44,Burnley
881018,1672344000,60,West Brom,2,0,59,Preston
881019,1672671600,54,Birmingham,1,3,70,Middlesbrough
881020,1672574400,67,Blackburn,1,0,43,Cardiff
881021,1672585200,1356,Blackpool,1,1,746,Sunderland
881022,1672585200,1346,Coventry,1,1,56,Bristol City
881023,1672585200,37,Huddersfield,1,2,1359,Luton
881024,1672585200,58,Millwall,3,0,73,Rotherham
881025,1672671600,71,Norwich,0,1,38,Watford
881026,1672689600,72,QPR,1,1,62,Sheffield Utd
881027,1672671600,75,Stoke City,0,1,59,Preston
881028,1672671600,76,Swansea,1,2,44,Burnley
881029,1672671600,60,West Brom,1,0,53,Reading
881030,1672671600,61,Wigan,1,4,64,Hull City
881031,1673708400,56,Bristol City,4,2,54,Birmingham
881032,1673708400,44,Burnley,1,0,1346,Coventry
881033,1673708400,43,Cardiff,1,1,61,Wigan
881034,1673708400,64,Hull City,1,1,37,Huddersfield
881035,1673708400,1359,Luton,2,3,60,West Brom
881036,1673708400,70,Middlesbrough,1,0,58,Millwall
881037,1673708400,59,Preston,0,4,71,Norwich
881038,1673708400,53,Reading,2,2,72,QPR
881039,1673699400,73,Rotherham,4,0,67,Blackburn
881040,1673708400,62,Sheffield Utd,3,1,75,Stoke City
881041,1673708400,746,Sunderland,1,3,76,Swansea
881042,1673708400,38,Watford,2,0,1356,Blackpool
881043,1674313200,54,Birmingham,1,2,59,Preston
881044,1675799100,1356,Blackpool,2,2,37,Huddersfield
881045,1674313200,56,Bristol City,1,1,67,Blackburn
881046,1674244800,44,Burnley,2,1,60,West Brom
881047,1674313200,43,Cardiff,0,1,58,Millwall
881048,1674304200,1346,Coventry,2,4,71,Norwich
881049,1674313200,72,QPR,1,1,76,Swansea
881050,1674243900,62,Sheffield Utd,1,0,64,Hull City
