fixtueID,timestamp,home_team_id,home_team_name,home_goals,away_goals,away_team_id,away_team_name
716567,1627819200,74,Sheffield Wednesday,0,0,37,Huddersfield
716568,1628621100,69,Derby,3,3,1844,Salford City
716569,1628618400,1366,Hartlepool,0,1,1363,Crewe
716570,1628621100,1352,Shrewsbury,2,2,1379,Lincoln
716571,1628621100,1374,Mansfield Town,0,3,59,Preston
716572,1628621100,1351,Port Vale,1,2,746,Sunderland
716573,1628621100,62,Sheffield Utd,1,0,1371,Carlisle
716574,1628707500,1356,Blackpool,3,0,70,Middlesbrough
716575,1628621100,1842,Harrogate Town,,,1339,Rochdale
716576,1628621100,75,Stoke City,2,1,1336,Fleetwood Town
716577,1628621100,1342,Walsall,0,0,1354,Doncaster
716578,1628621100,1349,Oldham,2,2,1381,Tranmere
716579,1628621100,73,Rotherham,1,2,1360,Accrington ST
716580,1628621100,1819,Barrow,1,0,1340,Scunthorpe
716581,1628621100,64,Hull City,1,1,61,Wigan
716582,1628622000,68,Bolton,0,0,747,Barnsley
716583,1628707500,65,Nottingham Forest,2,1,1343,Bradford
716584,1628621100,67,Blackburn,1,2,1375,Morecambe
716585,1628621100,1370,Cambridge United,0,0,1353,Swindon Town
716586,1628621100,1364,Exeter City,0,0,1358,Wycombe
716587,1628620200,1362,Crawley Town,2,2,1347,Gillingham
716588,1628707500,748,Burton Albion,1,1,1338,Oxford United
716589,1628707500,1346,Coventry,1,2,1337,Northampton
716590,1628621100,57,Ipswich,0,1,1367,Newport County
716591,1628621100,1378,Forest Green,2,2,56,Bristol City
716592,1628622000,53,Reading,0,3,76,Swansea
716593,1628618400,43,Cardiff,3,2,1835,Sutton Utd
716594,1627740000,35,Bournemouth,5,0,1348,Milton Keynes Dons
716595,1628621100,1334,Bristol Rovers,0,2,1372,Cheltenham
716596,1628621100,1350,Peterborough,0,4,1357,Plymouth
716597,1628707500,1373,Leyton Orient,1,1,72,QPR
716598,1628621100,1368,Stevenage,2,2,1359,Luton
716599,1628621100,58,Millwall,2,1,1355,Portsmouth
716600,1628621100,54,Birmingham,1,0,1361,Colchester
716601,1628621100,1335,Charlton,0,1,1333,AFC Wimbledon
766549,1629828000,1349,Oldham,0,0,1360,Accrington ST
766550,1629917100,34,Newcastle,0,0,44,Burnley
766551,1629830700,61,Wigan,0,0,68,Bolton
766552,1629830700,37,Huddersfield,1,2,45,Everton
766553,1629830700,62,Sheffield Utd,2,1,69,Derby
766554,1629830700,75,Stoke City,2,0,1354,Doncaster
766555,1629830700,1352,Shrewsbury,0,2,1339,Rochdale
766556,1629831600,65,Nottingham Forest,0,4,39,Wolves
766557,1629830700,1375,Morecambe,2,4,59,Preston
766558,1629830700,1356,Blackpool,2,3,746,Sunderland
766559,1629830700,63,Leeds,3,0,1363,Crewe
766560,1629830700,1819,Barrow,0,6,66,Aston Villa
766561,1629830700,55,Brentford,3,1,1378,Forest Green
766562,1629830700,58,Millwall,3,1,1370,Cambridge United
766563,1629918000,60,West Brom,0,6,42,Arsenal
766564,1629828000,71,Norwich,6,0,35,Bournemouth
766565,1629830700,43,Cardiff,0,2,51,Brighton
766566,1629830700,54,Birmingham,0,2,36,Fulham
766567,1629830700,1347,Gillingham,1,1,1372,Cheltenham
766568,1629830700,72,QPR,2,0,1338,Oxford United
766569,1629828000,76,Swansea,4,1,1357,Plymouth
766570,1629830700,1368,Stevenage,2,2,1358,Wycombe
766571,1629917100,1367,Newport County,0,8,41,Southampton
766572,1629830700,1337,Northampton,0,1,1333,AFC Wimbledon
766573,1629830700,38,Watford,1,0,52,Crystal Palace
787048,1632249900,72,QPR,2,2,45,Everton
787049,1632249900,59,Preston,4,1,1372,Cheltenham
787050,1632336300,33,Manchester United,0,1,48,West Ham
787051,1632249900,36,Fulham,0,0,63,Leeds
787052,1632249900,55,Brentford,7,0,1349,Oldham
787053,1632249900,38,Watford,1,3,75,Stoke City
787054,1632336300,49,Chelsea,1,1,66,Aston Villa
787055,1632249900,61,Wigan,0,2,746,Sunderland
787056,1632249900,71,Norwich,0,3,40,Liverpool
787057,1632249900,44,Burnley,4,1,1339,Rochdale
787058,1632336300,42,Arsenal,3,0,1333,AFC Wimbledon
787059,1632249900,62,Sheffield Utd,2,2,41,Southampton
787060,1632249900,50,Manchester City,6,1,1358,Wycombe
787061,1632336300,58,Millwall,0,2,46,Leicester
787062,1632336300,39,Wolves,2,2,47,Tottenham
787063,1632335400,51,Brighton,2,0,76,Swansea
800352,1635273900,49,Chelsea,1,1,41,Southampton
800353,1635273900,42,Arsenal,2,0,63,Leeds
800354,1635360300,75,Stoke City,1,2,55,Brentford
800355,1635360300,48,West Ham,0,0,50,Manchester City
800356,1635360300,46,Leicester,2,2,51,Brighton
800357,1635360300,44,Burnley,0,1,47,Tottenham
800358,1635273900,72,QPR,0,0,746,Sunderland
800359,1635360300,59,Preston,0,2,40,Liverpool
810060,1640202300,47,Tottenham,2,1,48,West Ham
810061,1640115900,42,Arsenal,5,1,746,Sunderland
810062,1640202300,55,Brentford,0,2,49,Chelsea
810063,1640202300,40,Liverpool,3,3,46,Leicester
820050,1642707900,42,Arsenal,0,2,40,Liverpool
820051,1642103100,40,Liverpool,0,0,42,Arsenal
820052,1641411900,49,Chelsea,2,0,47,Tottenham
820053,1642016700,47,Tottenham,0,1,49,Chelsea
827495,1645979400,49,Chelsea,0,0,40,Liverpool
