fixtueID,timestamp,home_team_id,home_team_name,home_goals,away_goals,away_team_id,away_team_name
903542,1660502700,507,Ascoli,2,1,516,Ternana
903543,1660502700,506,Benevento,0,1,10137,Nuova Cosenza
903544,1660502700,518,Brescia,2,0,1578,Sudtirol
903545,1660416300,510,Cittadella,4,3,801,Pisa
903546,1660416300,895,como,1,1,490,Cagliari
903547,1660502700,899,Modena,0,1,512,Frosinone
903548,1660416300,522,Palermo,2,0,524,Perugia
903549,1660329900,523,Parma,2,2,508,Bari
903550,1660502700,493,Spal,1,3,1692,Reggina
903551,1660502700,517,Venezia,1,2,495,Genoa
903552,1661021100,507,Ascoli,1,1,493,Spal
903553,1660934700,508,Bari,1,1,522,Palermo
903554,1661107500,490,Cagliari,2,1,510,Cittadella
903555,1661107500,10137,Nuova Cosenza,2,1,899,Modena
903556,1661107500,512,Frosinone,3,0,518,Brescia
903557,1661021100,495,Genoa,0,0,506,Benevento
903558,1661021100,524,Perugia,0,0,523,Parma
903559,1661107500,801,Pisa,2,2,895,como
903560,1661107500,1578,Sudtirol,1,2,517,Venezia
903561,1661107500,516,Ternana,1,0,1692,Reggina
903562,1661712300,506,Benevento,2,1,512,Frosinone
903563,1661712300,510,Cittadella,1,1,517,Venezia
903564,1661798700,895,como,0,1,518,Brescia
903565,1661625900,899,Modena,4,1,516,Ternana
903566,1661625900,522,Palermo,2,3,507,Ascoli
903567,1661712300,523,Parma,1,0,10137,Nuova Cosenza
903568,1661712300,524,Perugia,1,3,508,Bari
903569,1661712300,801,Pisa,0,1,495,Genoa
903570,1661712300,1692,Reggina,4,0,1578,Sudtirol
903571,1661625900,493,Spal,1,0,490,Cagliari
903572,1662206400,507,Ascoli,0,0,510,Cittadella
903573,1662206400,508,Bari,2,2,493,Spal
903574,1662206400,518,Brescia,2,1,524,Perugia
903575,1662143400,490,Cagliari,1,0,899,Modena
903576,1662206400,512,Frosinone,2,0,895,como
903577,1662214500,495,Genoa,3,3,523,Parma
903578,1662206400,1692,Reggina,3,0,522,Palermo
903579,1662300900,1578,Sudtirol,2,1,801,Pisa
903580,1662206400,516,Ternana,1,1,10137,Nuova Cosenza
903581,1662206400,517,Venezia,0,2,506,Benevento
903582,1662811200,506,Benevento,0,2,490,Cagliari
903583,1662811200,510,Cittadella,1,0,512,Frosinone
903584,1662811200,895,como,0,2,1578,Sudtirol
903585,1662811200,10137,Nuova Cosenza,0,1,508,Bari
903586,1662811200,899,Modena,1,3,518,Brescia
903587,1662748200,522,Palermo,1,0,495,Genoa
903588,1662811200,523,Parma,2,3,516,Ternana
903589,1662819300,524,Perugia,1,0,507,Ascoli
903590,1662811200,801,Pisa,0,1,1692,Reggina
903591,1662905700,493,Spal,2,0,517,Venezia
903592,1663416000,507,Ascoli,1,3,523,Parma
903593,1663353000,518,Brescia,1,0,506,Benevento
903594,1663416000,490,Cagliari,0,1,508,Bari
903595,1663416000,895,como,3,3,493,Spal
903596,1663416000,512,Frosinone,1,0,522,Palermo
903597,1663424100,495,Genoa,1,0,899,Modena
903598,1663416000,1692,Reggina,3,0,510,Cittadella
903599,1663416000,1578,Sudtirol,1,1,10137,Nuova Cosenza
903600,1663510500,516,Ternana,1,0,524,Perugia
903601,1663416000,517,Venezia,1,1,801,Pisa
903602,1664625600,508,Bari,6,2,518,Brescia
903603,1664720100,506,Benevento,1,1,507,Ascoli
903604,1664625600,490,Cagliari,1,4,517,Venezia
