id,team_name,league,elo_rating,games,prev_elos
1079,Krylya Sovetov,235,1573.14,72,"{1657981800: 1574.59, 1658509200: 1605.3999999999999, 1659277800: 1593.7099999999998, 1659882600: 1583.1799999999998, 1660392000: 1546.9899999999998, 1660924800: 1552.1899999999998, 1661619600: 1542.09, 1661875200: 1571.6499999999999, 1662292800: 1565.05, 1662811200: 1547.71, 1663165800: 1548.72, 1663421400: 1594.8500000000001, 1664461800: 1585.2400000000002, 1664812800: 1604.2500000000002, 1665313200: 1604.3400000000001, 1665918000: 1592.1000000000001, 1666287000: 1613.2700000000002, 1666621800: 1607.3700000000001, 1667127600: 1591.7800000000002, 1667741400: 1601.8300000000002, 1668250800: 1627.9800000000002, 1669215600: 1592.2300000000002, 1669554000: 1618.4700000000003, 1677153600: 1624.6900000000003, 1677690000: 1641.9300000000003, 1678014000: 1648.4400000000003, 1678627800: 1634.2700000000002, 1678890600: 1608.5900000000001, 1679232600: 1606.5700000000002, 1680433200: 1578.9700000000003, 1680712200: 1578.3600000000004, 1681038000: 1570.2300000000002, 1681556400: 1594.3800000000003, 1681920000: 1579.2600000000004, 1682247600: 1590.7300000000005, 1682766000: 1566.7200000000005, 1683475200: 1545.9800000000005, 1684062000: 1536.7400000000005, 1684666800: 1539.5200000000004, 1685280600: 1569.4200000000005, 1685800800: 1551.2700000000004}"
1993,Fakel Voronezh,235,1549.03,78,"{1658077200: 1469.78, 1658682000: 1482.57, 1659182400: 1473.53, 1659796200: 1475.78, 1660321800: 1465.03, 1660924800: 1459.09, 1661610600: 1469.1899999999998, 1661961600: 1449.62, 1662206400: 1446.0, 1662897600: 1432.13, 1663252200: 1463.5400000000002, 1663507800: 1455.15, 1664461800: 1468.02, 1664708400: 1449.01, 1665226800: 1443.51, 1665831600: 1456.48, 1666191600: 1459.16, 1666445400: 1450.73, 1666965600: 1454.78, 1667655000: 1439.58, 1668243600: 1445.74, 1668610800: 1434.0, 1669554000: 1424.48, 1677859200: 1418.26, 1678541400: 1410.93, 1679146200: 1408.54, 1680442200: 1445.71, 1680951600: 1428.0900000000001, 1681651800: 1405.3400000000001, 1682170200: 1412.4, 1682701200: 1390.88, 1683388800: 1443.3400000000001, 1684080000: 1496.95, 1684580400: 1508.51, 1685280600: 1501.66, 1685800800: 1519.8100000000002, 1686139200: 1516.3300000000002, 1686407400: 1536.68}"
2006,Baltika,236,1546.40,74,"{1658055600: 1445.78, 1658678400: 1421.28, 1659283200: 1434.0, 1659978000: 1432.01, 1660489200: 1447.27, 1661094000: 1449.3, 1661605200: 1459.32, 1662300000: 1488.4099999999999, 1663005600: 1487.0199999999998, 1663502400: 1475.0299999999997, 1664114400: 1498.8899999999996, 1664613900: 1510.9299999999996, 1665327600: 1539.4099999999996, 1665932400: 1525.5299999999995, 1666537200: 1522.3899999999994, 1667131200: 1505.6799999999994, 1667743200: 1507.6199999999994, 1668340800: 1524.2099999999994, 1668873600: 1540.1399999999994, 1669392000: 1547.0199999999995, 1678122000: 1586.9299999999996, 1678622400: 1601.6899999999996, 1679238000: 1611.9799999999996, 1679850000: 1597.4899999999996, 1680436800: 1601.8999999999996, 1680888600: 1593.3499999999997, 1681547400: 1579.7399999999998, 1682186400: 1578.6699999999998, 1682778600: 1582.6599999999999, 1683388800: 1577.9399999999998, 1683982800: 1586.62, 1684607400: 1601.35, 1685113200: 1573.1899999999998, 1685790000: 1542.37}"
1088,Dinamo Moscow,235,1528.76,76,"{1658077200: 1600.82, 1658673000: 1593.3899999999999, 1659182400: 1612.7199999999998, 1659882600: 1610.4699999999998, 1660410000: 1646.6599999999999, 1661005800: 1640.3, 1661601600: 1661.12, 1661968800: 1659.05, 1662226200: 1634.3799999999999, 1662742800: 1641.6499999999999, 1663079400: 1628.3, 1663430400: 1640.55, 1664375400: 1616.58, 1664726400: 1615.78, 1665235800: 1601.87, 1665851400: 1613.8999999999999, 1666114200: 1625.4899999999998, 1666454400: 1648.6799999999998, 1667041200: 1676.7399999999998, 1667750400: 1684.4399999999998, 1668357000: 1667.84, 1669208400: 1682.4599999999998, 1669546800: 1664.2899999999997, 1677153600: 1676.4499999999998, 1677690000: 1659.2099999999998, 1678014000: 1652.6999999999998, 1678550400: 1666.87, 1678899600: 1640.6299999999999, 1679138100: 1654.4999999999998, 1680346800: 1681.3899999999999, 1680625800: 1630.9699999999998, 1680971400: 1618.11, 1681556400: 1628.35, 1682179200: 1637.4499999999998, 1682701200: 1627.7799999999997, 1683370800: 1575.3199999999997, 1684071000: 1590.2599999999998, 1684589400: 1549.1699999999998, 1685280600: 1574.9599999999998, 1685800800: 1546.1999999999998}"
6787,Alaniya Vladikavkaz,236,1513.25,78,"{1658163600: 1347.74, 1658667600: 1339.71, 1659283200: 1391.57, 1659877200: 1390.1699999999998, 1660492800: 1435.2199999999998, 1661101200: 1446.1, 1661616000: 1470.1499999999999, 1662303600: 1434.09, 1662912000: 1440.58, 1663516800: 1456.6299999999999, 1664114400: 1463.1399999999999, 1664640000: 1461.7099999999998, 1665419400: 1475.5099999999998, 1665932400: 1514.5799999999997, 1666530000: 1530.9799999999998, 1667052000: 1550.8399999999997, 1667397600: 1537.6099999999997, 1667743200: 1547.8799999999997, 1668348000: 1531.2899999999997, 1668938400: 1482.8399999999997, 1669557600: 1459.9599999999996, 1678026600: 1467.6999999999996, 1678716000: 1466.9999999999995, 1679230800: 1453.8599999999994, 1679738400: 1429.7999999999995, 1680444000: 1428.2299999999996, 1680951600: 1408.3599999999997, 1681488000: 1426.6799999999996, 1682168400: 1419.5599999999997, 1682940600: 1440.5099999999998, 1683352800: 1449.3999999999999, 1683979200: 1449.8, 1684508400: 1458.3799999999999, 1685113200: 1463.6399999999999, 1685790000: 1494.4599999999998}"
6822,Rodina Moskva,235,1499.36,36,"{1658070000: 1600.0, 1658667600: 1561.39, 1659189600: 1509.5300000000002, 1659877200: 1528.6200000000001, 1660406400: 1513.7900000000002, 1661101200: 1506.8100000000002, 1661608800: 1497.0700000000002, 1662296400: 1476.2900000000002, 1662901200: 1443.8100000000002, 1663502400: 1442.8500000000001, 1664118000: 1418.9900000000002, 1664629200: 1422.6700000000003, 1665327600: 1393.0300000000002, 1665910800: 1359.9700000000003, 1666537200: 1387.1400000000003, 1667052000: 1347.3600000000004, 1667736000: 1373.4400000000003, 1668348000: 1382.2900000000002, 1668945600: 1430.7400000000002, 1669546800: 1416.1700000000003, 1678017600: 1418.8200000000004, 1678626000: 1429.9100000000003, 1679140800: 1454.2900000000004, 1679832000: 1475.1600000000003, 1680350400: 1444.9300000000003, 1680888600: 1405.0300000000002, 1681556400: 1418.64, 1682164800: 1436.25, 1682762400: 1424.13, 1683460800: 1449.8200000000002, 1683988200: 1457.2100000000003, 1684666800: 1497.2400000000002, 1685196000: 1484.5700000000002, 1685790000: 1501.2100000000003, 1686150000: 1500.4600000000003, 1686396600: 1454.8900000000003}"
2011,Nizhny Novgorod,235,1493.25,71,"{1658068200: 1540.67, 1658664000: 1548.5, 1659268800: 1525.87, 1659891600: 1528.6899999999998, 1660487400: 1522.59, 1660989600: 1501.4599999999998, 1661601600: 1525.0499999999997, 1661959800: 1527.1199999999997, 1662206400: 1554.7799999999997, 1662828300: 1568.6499999999996, 1663070400: 1611.5999999999997, 1663498800: 1599.3699999999997, 1664384400: 1551.1399999999996, 1664726400: 1539.2499999999995, 1665322200: 1525.9599999999996, 1665927000: 1527.7099999999996, 1666191600: 1508.6999999999996, 1666436400: 1531.6199999999997, 1667127600: 1502.0799999999997, 1667664000: 1492.0299999999997, 1668182400: 1526.3999999999996, 1669127400: 1546.8799999999997, 1669564800: 1543.6899999999996, 1677936600: 1516.4999999999995, 1678638600: 1510.5699999999995, 1678978800: 1501.0099999999995, 1679232600: 1482.1799999999996, 1680346800: 1472.9999999999995, 1681056000: 1436.7299999999996, 1681556400: 1429.1899999999996, 1682247600: 1420.0899999999997, 1682852400: 1444.0999999999997, 1683457200: 1437.7799999999997, 1684080000: 1440.4599999999998, 1684771200: 1428.8999999999999, 1685271600: 1464.7199999999998, 1685800800: 1479.62, 1686150000: 1492.1499999999999, 1686396600: 1537.7199999999998}"
2012,PFC Sochi,235,1480.43,67,"{1658059200: 1732.67, 1658577600: 1754.14, 1659200400: 1717.5700000000002, 1659891600: 1726.68, 1660496400: 1732.78, 1661014800: 1707.23, 1661533200: 1708.2, 1661947200: 1719.8, 1662219000: 1674.74, 1662742800: 1661.66, 1663156800: 1675.01, 1663507800: 1620.61, 1664384400: 1607.74, 1664622000: 1598.86, 1665244800: 1564.32, 1665918000: 1586.74, 1666278000: 1565.57, 1666630800: 1539.6299999999999, 1667127600: 1530.76, 1667646000: 1529.04, 1668346200: 1538.34, 1669136400: 1566.6999999999998, 1669467600: 1564.09, 1678033800: 1543.85, 1678464000: 1577.04, 1679146200: 1530.09, 1680346800: 1492.9199999999998, 1681038000: 1543.34, 1681565400: 1519.1899999999998, 1682256600: 1494.4899999999998, 1682861400: 1486.1599999999999, 1683554400: 1501.4099999999999, 1684080000: 1489.3, 1684771200: 1513.28, 1685203200: 1477.46, 1685800800: 1490.25}"
6786,Akron,236,1475.57,77,"{1658070000: 1428.39, 1658671200: 1405.0500000000002, 1659193200: 1373.17, 1659798000: 1382.9, 1660492800: 1355.0500000000002, 1661090400: 1382.2600000000002, 1661605200: 1348.8200000000002, 1662303600: 1319.7300000000002, 1662901200: 1327.0900000000001, 1663495200: 1328.0500000000002, 1664110800: 1339.88, 1664636400: 1337.0600000000002, 1665316800: 1364.3400000000001, 1665921600: 1358.7700000000002, 1666526400: 1376.6200000000001, 1667052000: 1374.3600000000001, 1667736000: 1387.5900000000001, 1668344400: 1401.3700000000001, 1668945600: 1384.16, 1669550400: 1381.8600000000001, 1678015800: 1382.5000000000002, 1678536000: 1368.5300000000002, 1678804200: 1388.7400000000002, 1679238000: 1393.2300000000002, 1679832000: 1407.7200000000003, 1680350400: 1425.7700000000002, 1680625800: 1465.6700000000003, 1680958800: 1478.5300000000002, 1681549200: 1471.6700000000003, 1681911000: 1467.1600000000003, 1682168400: 1495.2100000000003, 1682773200: 1438.4500000000003, 1683131400: 1440.3300000000004, 1683468000: 1455.1100000000004, 1683990000: 1462.5700000000004, 1684508400: 1451.9900000000005, 1685203200: 1446.7300000000005, 1685800800: 1462.8500000000004}"
2001,FK Neftekhimik,236,1402.32,74,"{1657983600: 1363.06, 1658674800: 1330.1, 1659189600: 1331.25, 1659970800: 1366.8, 1660492800: 1364.12, 1661094000: 1353.2399999999998, 1661612400: 1366.2099999999998, 1662303600: 1391.3799999999999, 1662904800: 1402.59, 1663513200: 1391.25, 1664107200: 1366.36, 1664636400: 1369.53, 1665327600: 1342.25, 1665928800: 1356.13, 1666537200: 1369.5500000000002, 1667057400: 1409.3300000000002, 1667401200: 1407.8200000000002, 1667725200: 1374.2700000000002, 1668344400: 1378.8700000000001, 1668942000: 1401.7500000000002, 1669550400: 1369.9500000000003, 1678026600: 1355.6000000000004, 1678618800: 1356.3000000000004, 1679236200: 1320.0900000000004, 1679835600: 1316.8000000000004, 1680445800: 1295.9500000000005, 1680937200: 1315.1500000000005, 1681569000: 1324.0300000000007, 1682168400: 1342.3500000000006, 1682778600: 1399.1100000000006, 1683378000: 1403.8300000000006, 1683988200: 1380.7300000000007, 1684576800: 1340.7000000000007, 1685197800: 1349.6700000000008, 1685800800: 1367.6300000000008}"
1089,Enisey,235,1389.76,80,"{1657983600: 1456.98, 1658656800: 1453.73, 1659283200: 1467.2, 1659780000: 1468.6000000000001, 1660489200: 1474.3400000000001, 1661076000: 1439.0100000000002, 1661792400: 1446.8600000000001, 1662278400: 1451.64, 1662908400: 1443.63, 1663495200: 1464.2600000000002, 1664114400: 1452.4300000000003, 1664618400: 1440.3900000000003, 1665327600: 1457.4500000000003, 1665756000: 1490.5100000000002, 1666612800: 1468.9200000000003, 1667057400: 1482.9700000000003, 1667314800: 1484.4800000000002, 1667728800: 1452.4500000000003, 1668344400: 1461.4700000000003, 1668938400: 1466.8700000000003, 1669546800: 1489.7500000000005, 1678010400: 1446.4100000000005, 1678636800: 1456.5900000000006, 1679052600: 1455.7200000000007, 1679839200: 1466.5200000000007, 1680429600: 1469.8100000000006, 1680958800: 1454.2700000000007, 1681547400: 1461.1300000000006, 1682164800: 1462.2000000000005, 1682762400: 1425.8100000000004, 1683361800: 1400.1200000000003, 1683975600: 1409.9300000000003, 1684576800: 1408.4800000000002, 1685196000: 1399.5100000000002, 1685790000: 1433.8600000000001, 1686139200: 1422.46, 1686407400: 1402.1100000000001}"
1087,Ska-khabarovsk,236,1370.80,75,"{1658070000: 1421.69, 1658768400: 1406.03, 1659279600: 1381.61, 1659798000: 1354.85, 1660489200: 1382.6999999999998, 1661097600: 1380.6699999999998, 1661608800: 1383.4899999999998, 1662278400: 1404.2699999999998, 1662908400: 1412.2799999999997, 1663513200: 1404.5499999999997, 1664089200: 1429.4399999999998, 1664625600: 1445.61, 1665298800: 1436.51, 1665932400: 1408.81, 1666508400: 1392.4099999999999, 1667048400: 1408.84, 1667718000: 1443.78, 1668326400: 1459.6399999999999, 1668952800: 1474.61, 1669550400: 1493.03, 1678122000: 1492.3899999999999, 1678629600: 1477.6299999999999, 1679140800: 1445.08, 1679839200: 1424.21, 1680424200: 1420.92, 1680937200: 1380.95, 1681574400: 1372.07, 1682143200: 1378.09, 1682780400: 1367.6599999999999, 1683352800: 1356.2799999999997, 1683975600: 1355.8799999999997, 1684562400: 1338.2599999999998, 1685196000: 1361.9499999999998, 1685772000: 1346.85}"
6813,Makhachkala,236,1354.57,34,"{1658163600: 1300.0, 1658678400: 1308.03, 1659279600: 1321.52, 1659888000: 1304.8799999999999, 1660489200: 1319.09, 1661097600: 1330.04, 1661616000: 1327.22, 1662303600: 1353.95, 1663005600: 1346.5900000000001, 1663509600: 1358.5800000000002, 1664118000: 1383.7, 1664618400: 1380.02, 1665320400: 1362.96, 1665928800: 1337.46, 1666530000: 1324.04, 1667044800: 1341.1599999999999, 1667739600: 1339.9499999999998, 1668250800: 1319.8099999999997, 1668949200: 1340.3699999999997, 1669554000: 1314.5699999999997, 1678021200: 1322.4999999999998, 1678629600: 1321.5699999999997, 1679230800: 1354.1199999999997, 1679832000: 1361.1599999999996, 1680436800: 1343.1099999999997, 1680960600: 1351.6599999999996, 1681556400: 1365.9899999999996, 1682164800: 1348.3799999999997, 1682686800: 1384.7699999999998, 1683378000: 1385.2199999999998, 1684072800: 1408.3199999999997, 1684587600: 1431.3099999999997, 1685199600: 1382.5799999999997, 1685790000: 1373.3599999999997}"
6831,Urozhay,236,1339.82,76,"{1658073600: 1422.05, 1658674800: 1450.18, 1659283200: 1449.03, 1659880800: 1415.17, 1660581000: 1444.73, 1661101200: 1417.46, 1661598000: 1393.41, 1662307200: 1356.88, 1662908400: 1350.0300000000002, 1663606800: 1333.8000000000002, 1664089200: 1356.16, 1664636400: 1339.99, 1665316800: 1364.9, 1665932400: 1370.47, 1666530000: 1373.6100000000001, 1667052000: 1356.4900000000002, 1667404800: 1330.4100000000003, 1667728800: 1338.2200000000003, 1668344400: 1329.2000000000003, 1668960000: 1306.3200000000002, 1669554000: 1294.3100000000002, 1678113000: 1308.91, 1678716000: 1293.24, 1679230800: 1306.38, 1679832000: 1319.44, 1680451200: 1327.39, 1680958800: 1353.89, 1681574400: 1379.97, 1682254800: 1373.95, 1682773200: 1371.18, 1683388800: 1369.3, 1684072800: 1360.62, 1684666800: 1337.6299999999999, 1685196000: 1350.3, 1685790000: 1315.95}"
