fixtueID,timestamp,home_team_id,home_team_name,home_goals,away_goals,away_team_id,away_team_name
881310,1657983600,2001,FK Neftekhimik,0,1,6801,KAMAZ
881311,1658073600,6831,Urozhay,2,0,1078,FC UFA
881312,1657983600,6834,Volga Ulyanovsk,1,1,1089,Enisey
881313,1658070000,1083,Rubin,2,0,6822,Rodina Moskva
881314,1658163600,6787,Alaniya Vladikavkaz,0,0,6813,Makhachkala
881315,1658055600,6833,Veles,2,1,2006,Baltika
881316,1658070000,2004,Volgar Astrakhan,1,0,6786,Akron
881317,1658073600,1998,Shinnik Yaroslavl,0,2,2015,Krasnodar 2
881318,1658070000,1077,Arsenal Tula,3,2,1087,Ska-khabarovsk
881319,1658674800,2001,FK Neftekhimik,0,0,6831,Urozhay
881320,1658678400,2015,Krasnodar 2,0,3,1077,Arsenal Tula
881321,1658671200,6786,Akron,2,3,1998,Shinnik Yaroslavl
881322,1658678400,2006,Baltika,3,1,2004,Volgar Astrakhan
881323,1658678400,6813,Makhachkala,1,0,6833,Veles
881324,1658667600,6822,Rodina Moskva,1,3,6787,Alaniya Vladikavkaz
881325,1658656800,1089,Enisey,3,2,1083,Rubin
881326,1658574000,1078,FC UFA,2,1,6834,Volga Ulyanovsk
881327,1658768400,6801,KAMAZ,3,2,1087,Ska-khabarovsk
881328,1659283200,6831,Urozhay,0,1,6801,KAMAZ
881329,1659189600,6834,Volga Ulyanovsk,0,2,2001,FK Neftekhimik
881330,1659373200,1083,Rubin,0,0,1078,FC UFA
881331,1659283200,6787,Alaniya Vladikavkaz,1,1,1089,Enisey
881332,1659189600,6833,Veles,0,2,6822,Rodina Moskva
881333,1659279600,2004,Volgar Astrakhan,2,1,6813,Makhachkala
881334,1659283200,1998,Shinnik Yaroslavl,1,1,2006,Baltika
881335,1659193200,1077,Arsenal Tula,1,1,6786,Akron
881336,1659279600,1087,Ska-khabarovsk,0,1,2015,Krasnodar 2
881337,1659970800,2001,FK Neftekhimik,2,2,1083,Rubin
881338,1669554000,6831,Urozhay,1,0,6834,Volga Ulyanovsk
881339,1669550400,6786,Akron,1,1,1087,Ska-khabarovsk
881340,1659978000,2006,Baltika,1,0,1077,Arsenal Tula
881341,1659888000,6813,Makhachkala,2,1,1998,Shinnik Yaroslavl
881342,1659877200,6822,Rodina Moskva,0,0,2004,Volgar Astrakhan
881343,1659780000,1089,Enisey,2,1,6833,Veles
881344,1659877200,1078,FC UFA,1,3,6787,Alaniya Vladikavkaz
881345,1659880800,6801,KAMAZ,1,1,2015,Krasnodar 2
881346,1660399200,6834,Volga Ulyanovsk,0,2,6801,KAMAZ
881347,1660581000,1083,Rubin,3,0,6831,Urozhay
881348,1660492800,6787,Alaniya Vladikavkaz,1,0,2001,FK Neftekhimik
881349,1660388400,6833,Veles,0,2,1078,FC UFA
881350,1660489200,2004,Volgar Astrakhan,2,0,1089,Enisey
881351,1660406400,1998,Shinnik Yaroslavl,1,1,6822,Rodina Moskva
881352,1660489200,1077,Arsenal Tula,1,1,6813,Makhachkala
881353,1660489200,1087,Ska-khabarovsk,2,2,2006,Baltika
881354,1660492800,2015,Krasnodar 2,0,1,6786,Akron
881355,1661094000,2001,FK Neftekhimik,2,0,6833,Veles
881356,1661101200,6831,Urozhay,1,2,6787,Alaniya Vladikavkaz
881357,1661075100,6834,Volga Ulyanovsk,1,2,1083,Rubin
881358,1661094000,2006,Baltika,2,1,2015,Krasnodar 2
881359,1661097600,6813,Makhachkala,0,0,1087,Ska-khabarovsk
881360,1661101200,6822,Rodina Moskva,1,1,1077,Arsenal Tula
