fixtueID,timestamp,home_team_id,home_team_name,home_goals,away_goals,away_team_id,away_team_name
879992,1667655000,1993,Fakel Voronezh,3,3,621,Krasnodar
879993,1667732400,1084,Ural,2,2,597,Lokomotiv Moscow
879994,1667577600,1994,Khimki,2,0,1080,Orenburg
879995,1668250800,1079,Krylya Sovetov,1,3,779,FC Rostov
879996,1668357000,1088,Dinamo Moscow,2,1,555,CSKA Moscow
879997,1668270600,597,Lokomotiv Moscow,1,2,558,Spartak Moscow
879998,1668259800,3985,Torpedo Moskva,0,2,596,Zenit Saint Petersburg
879999,1668337200,1080,Orenburg,5,1,621,Krasnodar
880000,1668182400,2011,Nizhny Novgorod,3,2,1085,Akhmat Grozny
880001,1668243600,1084,Ural,2,0,1993,Fakel Voronezh
880002,1668346200,1994,Khimki,0,2,2012,PFC Sochi
880003,1677936600,596,Zenit Saint Petersburg,3,0,2011,Nizhny Novgorod
880004,1677927600,558,Spartak Moscow,2,2,1084,Ural
880005,1677947400,779,FC Rostov,1,3,597,Lokomotiv Moscow
880006,1678023000,621,Krasnodar,2,2,3985,Torpedo Moskva
880007,1678014000,1088,Dinamo Moscow,1,0,1079,Krylya Sovetov
880008,1677936600,1085,Akhmat Grozny,3,1,1080,Orenburg
880009,1678033800,2012,PFC Sochi,2,0,555,CSKA Moscow
880010,1677859200,1993,Fakel Voronezh,1,1,1994,Khimki
880011,1678618800,596,Zenit Saint Petersburg,3,2,1994,Khimki
880012,1678541400,558,Spartak Moscow,3,2,1993,Fakel Voronezh
880013,1678638600,779,FC Rostov,2,1,2011,Nizhny Novgorod
880014,1678550400,621,Krasnodar,3,1,1088,Dinamo Moscow
880015,1678627800,555,CSKA Moscow,4,0,1079,Krylya Sovetov
880016,1678541400,1085,Akhmat Grozny,0,1,597,Lokomotiv Moscow
880017,1678464000,2012,PFC Sochi,0,4,1080,Orenburg
880018,1678532400,3985,Torpedo Moskva,0,1,1084,Ural
880019,1679232600,1079,Krylya Sovetov,0,1,1085,Akhmat Grozny
880020,1679243400,555,CSKA Moscow,1,0,596,Zenit Saint Petersburg
880021,1679157000,597,Lokomotiv Moscow,3,2,621,Krasnodar
880022,1679130000,1080,Orenburg,2,0,558,Spartak Moscow
880023,1679232600,2011,Nizhny Novgorod,1,1,3985,Torpedo Moskva
880024,1679146200,1993,Fakel Voronezh,3,0,2012,PFC Sochi
880025,1679138100,1084,Ural,0,1,1088,Dinamo Moscow
880026,1679223600,1994,Khimki,0,1,779,FC Rostov
880027,1680364800,596,Zenit Saint Petersburg,2,0,1084,Ural
880028,1680355800,558,Spartak Moscow,0,0,1085,Akhmat Grozny
880029,1680451200,779,FC Rostov,2,1,3985,Torpedo Moskva
880030,1680433200,1079,Krylya Sovetov,1,1,1080,Orenburg
880031,1680346800,1088,Dinamo Moscow,0,2,2012,PFC Sochi
880032,1680346800,2011,Nizhny Novgorod,0,4,597,Lokomotiv Moscow
880033,1680442200,1993,Fakel Voronezh,0,2,555,CSKA Moscow
880034,1680433200,1994,Khimki,0,6,621,Krasnodar
880035,1680971400,558,Spartak Moscow,3,3,1088,Dinamo Moscow
880036,1681056000,621,Krasnodar,3,1,2011,Nizhny Novgorod
880037,1681047000,555,CSKA Moscow,3,0,1994,Khimki
880038,1681059600,597,Lokomotiv Moscow,1,2,596,Zenit Saint Petersburg
880039,1680960600,1085,Akhmat Grozny,2,0,1084,Ural
880040,1681038000,2012,PFC Sochi,1,2,1079,Krylya Sovetov
880041,1680951600,3985,Torpedo Moskva,2,0,1993,Fakel Voronezh
880042,1681135200,1080,Orenburg,2,2,779,FC Rostov
880043,1681660800,779,FC Rostov,0,0,596,Zenit Saint Petersburg
880044,1681556400,1079,Krylya Sovetov,0,0,1994,Khimki
880045,1681556400,1088,Dinamo Moscow,3,1,2011,Nizhny Novgorod
880046,1681565400,2012,PFC Sochi,0,2,621,Krasnodar
880047,1681574400,3985,Torpedo Moskva,1,2,558,Spartak Moscow
880048,1681642800,1080,Orenburg,1,4,597,Lokomotiv Moscow
880049,1681651800,1993,Fakel Voronezh,1,1,1085,Akhmat Grozny
880050,1681565400,1084,Ural,1,2,555,CSKA Moscow
880051,1682179200,596,Zenit Saint Petersburg,3,1,1088,Dinamo Moscow
880052,1682352000,558,Spartak Moscow,4,3,621,Krasnodar
880053,1682267400,555,CSKA Moscow,1,1,597,Lokomotiv Moscow
880054,1682256600,1085,Akhmat Grozny,1,0,2012,PFC Sochi
880055,1682247600,2011,Nizhny Novgorod,2,1,1079,Krylya Sovetov
880056,1682170200,1993,Fakel Voronezh,1,3,1080,Orenburg
880057,1682240400,1084,Ural,1,3,779,FC Rostov
880058,1682161200,1994,Khimki,4,2,3985,Torpedo Moskva
880059,1682785800,558,Spartak Moscow,1,1,779,FC Rostov
880060,1682784000,621,Krasnodar,1,1,1084,Ural
880061,1682766000,1079,Krylya Sovetov,1,5,596,Zenit Saint Petersburg
880062,1682701200,1088,Dinamo Moscow,0,2,1993,Fakel Voronezh
880063,1682870400,597,Lokomotiv Moscow,5,1,1994,Khimki
880064,1682775000,1085,Akhmat Grozny,1,3,555,CSKA Moscow
880065,1682861400,2012,PFC Sochi,3,1,3985,Torpedo Moskva
880066,1682852400,1080,Orenburg,1,0,2011,Nizhny Novgorod
880067,1683471600,596,Zenit Saint Petersburg,3,2,558,Spartak Moscow
880068,1683388800,779,FC Rostov,0,2,1993,Fakel Voronezh
880069,1683475200,621,Krasnodar,2,1,1079,Krylya Sovetov
880070,1683466200,555,CSKA Moscow,2,1,1080,Orenburg
880071,1683554400,597,Lokomotiv Moscow,3,0,2012,PFC Sochi
880072,1683379800,3985,Torpedo Moskva,1,5,1085,Akhmat Grozny
880073,1683457200,2011,Nizhny Novgorod,0,0,1084,Ural
880074,1683370800,1994,Khimki,0,1,1088,Dinamo Moscow
880075,1683984600,596,Zenit Saint Petersburg,2,2,621,Krasnodar
880076,1684062000,1079,Krylya Sovetov,1,1,597,Lokomotiv Moscow
880077,1683993600,555,CSKA Moscow,3,0,3985,Torpedo Moskva
880078,1684071000,1088,Dinamo Moscow,0,3,1085,Akhmat Grozny
880079,1684080000,2012,PFC Sochi,1,0,779,FC Rostov
880080,1684080000,1993,Fakel Voronezh,1,0,2011,Nizhny Novgorod
880081,1683968400,1084,Ural,2,1,1080,Orenburg
880082,1683975600,1994,Khimki,1,1,558,Spartak Moscow
880083,1684675800,558,Spartak Moscow,2,1,555,CSKA Moscow
880084,1684684800,621,Krasnodar,3,0,779,FC Rostov
880085,1684666800,1079,Krylya Sovetov,3,0,1084,Ural
880086,1684580400,597,Lokomotiv Moscow,1,0,1993,Fakel Voronezh
880087,1684598400,1085,Akhmat Grozny,3,0,1994,Khimki
880088,1684589400,3985,Torpedo Moskva,0,3,1088,Dinamo Moscow
880089,1684589400,1080,Orenburg,2,2,596,Zenit Saint Petersburg
880090,1684771200,2011,Nizhny Novgorod,4,0,2012,PFC Sochi
880091,1685271600,558,Spartak Moscow,0,0,2011,Nizhny Novgorod
880092,1685289600,779,FC Rostov,3,2,1085,Akhmat Grozny
880093,1685203200,621,Krasnodar,0,0,555,CSKA Moscow
880094,1685280600,1088,Dinamo Moscow,2,4,597,Lokomotiv Moscow
880095,1685203200,2012,PFC Sochi,1,1,596,Zenit Saint Petersburg
880096,1685194200,3985,Torpedo Moskva,1,3,1080,Orenburg
880097,1685280600,1993,Fakel Voronezh,2,1,1079,Krylya Sovetov
880098,1685185200,1994,Khimki,0,3,1084,Ural
880099,1685800800,596,Zenit Saint Petersburg,1,0,1993,Fakel Voronezh
880100,1685800800,1079,Krylya Sovetov,1,0,558,Spartak Moscow
880101,1685800800,555,CSKA Moscow,4,1,779,FC Rostov
880102,1685800800,597,Lokomotiv Moscow,3,1,3985,Torpedo Moskva
880103,1685800800,1085,Akhmat Grozny,2,2,621,Krasnodar
880104,1685800800,1080,Orenburg,3,0,1088,Dinamo Moscow
880105,1685800800,2011,Nizhny Novgorod,2,0,1994,Khimki
880106,1685800800,1084,Ural,1,0,2012,PFC Sochi
1030797,1686139200,1089,Enisey,0,1,1993,Fakel Voronezh
1030798,1686407400,1993,Fakel Voronezh,2,0,1089,Enisey
1030799,1686150000,6822,Rodina Moskva,0,3,2011,Nizhny Novgorod
1030800,1686396600,2011,Nizhny Novgorod,0,2,6822,Rodina Moskva
