fixtueID,timestamp,home_team_id,home_team_name,home_goals,away_goals,away_team_id,away_team_name
734882,1629054000,503,Torino,0,0,520,Cremonese
734883,1628967600,490,Cagliari,3,1,801,Pisa
734884,1628956800,510,Cittadella,2,1,1579,Monza
734885,1628880300,494,Udinese,3,1,507,Ascoli
734886,1628955900,506,Benevento,2,1,493,SPAL
734887,1629053100,517,Venezia,1,1,512,Frosinone
734888,1629139500,514,Salernitana,2,0,1692,Reggina
734889,1628869500,862,Pordenone,1,3,515,Spezia
734890,1629128700,501,Crotone,2,2,518,Brescia
734891,1628881200,502,Fiorentina,4,0,10137,Cosenza
734892,1629043200,523,Parma,1,3,867,Lecce
734893,1629042300,511,Empoli,4,2,1584,Vicenza
734894,1628447400,870,Calcio Padova,0,2,878,Alessandria
734895,1628440200,516,Ternana,1,1,528,Avellino
734896,1628442000,524,Perugia,1,0,1578,Südtirol
734897,1628355600,895,como,2,2,1687,Catanzaro
764935,1628966700,504,Verona,3,0,1687,Catanzaro
765059,1628870400,495,Genoa,3,2,524,Perugia
765060,1629129600,500,Bologna,4,5,516,Ternana
765061,1629140400,498,Sampdoria,3,2,878,Alessandria
773128,1639598400,502,Fiorentina,2,1,506,Benevento
773189,1639587600,490,Cagliari,3,1,510,Cittadella
773190,1639674000,515,Spezia,0,2,867,Lecce
815120,1639490400,517,Venezia,3,1,516,Ternana
815121,1639501200,494,Udinese,4,0,501,Crotone
815122,1639512000,495,Genoa,1,0,514,Salernitana
815123,1639576800,504,Verona,3,4,511,Empoli
815124,1639684800,498,Sampdoria,2,1,503,Torino
816614,1642005000,499,Atalanta,2,0,517,Venezia
816615,1642104000,489,AC Milan,3,1,495,Genoa
816616,1642523400,487,Lazio,1,0,494,Udinese
820865,1642093200,492,Napoli,2,5,502,Fiorentina
820866,1642536000,496,Juventus,4,1,498,Sampdoria
820867,1642609800,488,Sassuolo,1,0,490,Cagliari
820868,1642622400,505,Inter,3,2,511,Empoli
820869,1642708800,497,AS Roma,3,1,867,Lecce
825236,1644512400,499,Atalanta,2,3,502,Fiorentina
826692,1644523200,496,Juventus,2,1,488,Sassuolo
826693,1644436800,489,AC Milan,4,0,487,Lazio
828391,1644350400,505,Inter,2,0,497,AS Roma
839880,1650394800,505,Inter,3,0,489,AC Milan
839881,1646164800,489,AC Milan,0,0,505,Inter
839882,1650481200,496,Juventus,2,0,502,Fiorentina
839883,1646251200,502,Fiorentina,0,1,496,Juventus
858614,1652295600,496,Juventus,2,4,505,Inter
