fixtueID,timestamp,home_team_id,home_team_name,home_goals,away_goals,away_team_id,away_team_name
871164,1659724200,169,Eintracht Frankfurt,1,6,157,Bayern Munich
871165,1659803400,165,Borussia Dortmund,1,0,168,Bayer Leverkusen
871166,1659792600,182,Union Berlin,3,1,159,Hertha Berlin
871167,1659886200,192,FC Koln,3,1,174,FC Schalke 04
871168,1659792600,163,Borussia Monchengladbach,3,1,167,1899 Hoffenheim
871169,1659792600,161,VfL Wolfsburg,2,2,162,Werder Bremen
871170,1659792600,176,VfL BOCHUM,1,2,164,FSV Mainz 05
871171,1659792600,170,FC Augsburg,0,4,160,SC Freiburg
871172,1659879000,172,VfB Stuttgart,1,1,173,RB Leipzig
871173,1660491000,157,Bayern Munich,2,0,161,VfL Wolfsburg
871174,1660397400,168,Bayer Leverkusen,1,2,170,FC Augsburg
871175,1660397400,173,RB Leipzig,2,2,192,FC Koln
871176,1660329000,160,SC Freiburg,1,3,165,Borussia Dortmund
871177,1660483800,164,FSV Mainz 05,0,0,182,Union Berlin
871178,1660397400,167,1899 Hoffenheim,3,2,176,VfL BOCHUM
871179,1660397400,159,Hertha Berlin,1,1,169,Eintracht Frankfurt
871180,1660408200,174,FC Schalke 04,2,2,163,Borussia Monchengladbach
871181,1660397400,162,Werder Bremen,2,2,172,VfB Stuttgart
871182,1661002200,165,Borussia Dortmund,2,3,162,Werder Bremen
871183,1661002200,168,Bayer Leverkusen,0,3,167,1899 Hoffenheim
871184,1661013000,182,Union Berlin,2,1,173,RB Leipzig
871185,1660933800,163,Borussia Monchengladbach,1,0,159,Hertha Berlin
871186,1661088600,169,Eintracht Frankfurt,1,1,192,FC Koln
871187,1661002200,161,VfL Wolfsburg,0,0,174,FC Schalke 04
871188,1661095800,176,VfL BOCHUM,0,7,157,Bayern Munich
871189,1661002200,170,FC Augsburg,1,2,164,FSV Mainz 05
871190,1661002200,172,VfB Stuttgart,0,1,160,SC Freiburg
871191,1661617800,157,Bayern Munich,1,1,163,Borussia Monchengladbach
871192,1661607000,173,RB Leipzig,2,0,161,VfL Wolfsburg
871193,1661538600,160,SC Freiburg,1,0,176,VfL BOCHUM
871194,1661693400,192,FC Koln,0,0,172,VfB Stuttgart
871195,1661607000,164,FSV Mainz 05,0,3,168,Bayer Leverkusen
871196,1661607000,167,1899 Hoffenheim,1,0,170,FC Augsburg
871197,1661607000,159,Hertha Berlin,0,1,165,Borussia Dortmund
871198,1661607000,174,FC Schalke 04,1,6,182,Union Berlin
871199,1661700600,162,Werder Bremen,3,4,169,Eintracht Frankfurt
871200,1662143400,165,Borussia Dortmund,1,0,167,1899 Hoffenheim
871201,1662211800,168,Bayer Leverkusen,2,3,160,SC Freiburg
871202,1662211800,182,Union Berlin,1,1,157,Bayern Munich
871203,1662305400,163,Borussia Monchengladbach,0,1,164,FSV Mainz 05
871204,1662222600,169,Eintracht Frankfurt,4,0,173,RB Leipzig
871205,1662211800,161,VfL Wolfsburg,2,4,192,FC Koln
871206,1662211800,176,VfL BOCHUM,0,2,162,Werder Bremen
871207,1662298200,170,FC Augsburg,0,2,159,Hertha Berlin
871208,1662211800,172,VfB Stuttgart,1,1,174,FC Schalke 04
871209,1662816600,157,Bayern Munich,2,2,172,VfB Stuttgart
871210,1662816600,173,RB Leipzig,3,0,165,Borussia Dortmund
871211,1662910200,160,SC Freiburg,0,0,163,Borussia Monchengladbach
871212,1662903000,192,FC Koln,0,1,182,Union Berlin
871213,1662816600,167,1899 Hoffenheim,4,1,164,FSV Mainz 05
871214,1662816600,169,Eintracht Frankfurt,0,1,161,VfL Wolfsburg
871215,1662816600,159,Hertha Berlin,2,2,168,Bayer Leverkusen
871216,1662827400,174,FC Schalke 04,3,1,176,VfL BOCHUM
871217,1662748200,162,Werder Bremen,0,1,170,FC Augsburg
871218,1663421400,170,FC Augsburg,1,0,157,Bayern Munich
871219,1663432200,163,Borussia Monchengladbach,3,0,173,RB Leipzig
871220,1663421400,168,Bayer Leverkusen,1,1,162,Werder Bremen
871221,1663507800,182,Union Berlin,2,0,161,VfL Wolfsburg
871222,1663353000,164,FSV Mainz 05,1,1,159,Hertha Berlin
871223,1663515000,176,VfL BOCHUM,1,1,192,FC Koln
871224,1663522200,167,1899 Hoffenheim,0,0,160,SC Freiburg
871225,1663421400,172,VfB Stuttgart,1,3,169,Eintracht Frankfurt
871226,1663421400,165,Borussia Dortmund,1,0,174,FC Schalke 04
871227,1664562600,157,Bayern Munich,4,0,168,Bayer Leverkusen
871228,1664631000,173,RB Leipzig,4,0,176,VfL BOCHUM
871229,1664631000,160,SC Freiburg,2,1,164,FSV Mainz 05
