fixtureID,timestamp,home_team_id,home_team_name,home_goals,away_goals,away_team_id,away_team_name
873148,1683909000,179,FC Magdeburg,2,2,171,FC Nurnberg
873149,1683975600,745,FC Kaiserslautern,1,2,188,Arminia Bielefeld
873150,1684580400,188,Arminia Bielefeld,2,2,185,SC Paderborn 07
873151,1684607400,175,Hamburger SV,2,1,178,SpVgg Greuther Furth
873152,1684513800,181,SV Darmstadt 98,1,0,179,FC Magdeburg
873153,1684580400,180,FC Heidenheim,1,0,189,SV Sandhausen
873154,1684668600,171,FC Nurnberg,0,0,1321,Hansa Rostock
873155,1684513800,191,Holstein Kiel,3,4,186,FC St. Pauli
873156,1684668600,158,Fortuna Dusseldorf,3,3,166,Hannover 96
873157,1684668600,785,Karlsruher SC,2,0,745,FC Kaiserslautern
873158,1684580400,744,Eintracht Braunschweig,1,2,177,Jahn Regensburg
873159,1685280600,178,SpVgg Greuther Furth,4,0,181,SV Darmstadt 98
873160,1685280600,186,FC St. Pauli,1,1,785,Karlsruher SC
873161,1685280600,185,SC Paderborn 07,0,1,171,FC Nurnberg
873162,1685280600,166,Hannover 96,1,5,191,Holstein Kiel
873163,1685280600,1321,Hansa Rostock,2,1,744,Eintracht Braunschweig
873164,1685280600,189,SV Sandhausen,0,1,175,Hamburger SV
873165,1685280600,177,Jahn Regensburg,2,3,180,FC Heidenheim
873166,1685280600,179,FC Magdeburg,4,0,188,Arminia Bielefeld
873167,1685280600,745,FC Kaiserslautern,0,3,158,Fortuna Dusseldorf
1029216,1685731500,1319,SV Wehen,4,0,188,Arminia Bielefeld
1029217,1686077100,188,Arminia Bielefeld,1,2,1319,SV Wehen
